Step,Ke_T,Ke_M,Temp_Act,Temp_Tar,Vx_Mean,Vy_Mean,Pot_Energy
63300,"608,319468485","6,083194685","6,083194685","5,627000000","-0,302690955","0,361685222","12703,119409733"
63400,"612,130932222","6,121309322","6,121309322","5,627000000","-0,165501015","0,214166948","12630,544325422"
63500,"596,342005135","5,963420051","5,963420051","5,627000000","-0,161084517","-0,292744420","12490,991389119"
63600,"469,112927469","4,691129275","4,691129275","5,627000000","0,206757525","-0,425198314","12575,661786065"
63700,"508,510730290","5,085107303","5,085107303","5,627000000","0,394276548","-0,474316528","12514,363948578"
63800,"526,697541747","5,266975417","5,266975417","5,627000000","0,004752516","0,170514401","12629,429238616"
63900,"625,909058552","6,259090586","6,259090586","5,627000000","-0,274388331","0,454553577","12627,759336510"
64000,"655,020047201","6,550200472","6,550200472","5,627000000","-0,475036212","0,253678973","12688,920194248"
64100,"626,834219480","6,268342195","6,268342195","5,627000000","0,061301030","0,105543145","12668,237901548"
64200,"530,646618223","5,306466182","5,306466182","5,627000000","0,460565237","-0,025760953","12729,453245395"
64300,"536,965372556","5,369653726","5,369653726","5,627000000","0,521606273","-0,229768837","12696,434913097"
64400,"614,694960782","6,146949608","6,146949608","5,627000000","-0,144989215","-0,206867752","12596,306719481"
64500,"496,883625345","4,968836253","4,968836253","5,627000000","-0,505844398","-0,003460492","12855,684807659"
64600,"623,024136997","6,230241370","6,230241370","5,627000000","-0,183137630","0,250049806","12706,297982361"
64700,"603,625163583","6,036251636","6,036251636","5,627000000","-0,113874561","0,357535511","12829,963906499"
64800,"590,413292415","5,904132924","5,904132924","5,627000000","0,423897610","-0,005616182","12747,649512603"
64900,"577,487762658","5,774877627","5,774877627","5,627000000","0,213764468","0,187241068","12584,226447012"
65000,"593,889729531","5,938897295","5,938897295","5,627000000","-0,186350485","0,016109940","12431,375459656"
65100,"523,653757350","5,236537573","5,236537573","5,627000000","-0,233103129","-0,335849430","12489,989963760"
65200,"461,590351254","4,615903513","4,615903513","5,627000000","-0,251548047","-0,157419231","12594,754079076"
65300,"546,259153894","5,462591539","5,462591539","5,627000000","0,126487216","0,123849623","12552,849884570"
65400,"669,011952159","6,690119522","6,690119522","5,627000000","0,492925034","0,464044576","12495,248011197"
65500,"580,597258305","5,805972583","5,805972583","5,627000000","0,215402218","-0,089064906","12758,011475344"
65600,"526,830799037","5,268307990","5,268307990","5,627000000","-0,297472398","-0,030984219","12830,319513704"
65700,"579,545383248","5,795453832","5,795453832","5,627000000","-0,037268936","-0,040236085","12593,931109407"
65800,"443,698126278","4,436981263","4,436981263","5,627000000","-0,469428517","-0,121794828","12715,719426081"
65900,"501,868361760","5,018683618","5,018683618","5,627000000","-0,088896314","0,015387304","12591,132849287"
66000,"561,187958728","5,611879587","5,611879587","5,627000000","0,514912206","0,090960247","12594,768616296"
66100,"648,138564016","6,481385640","6,481385640","5,627000000","0,374085393","0,039910438","12639,811800958"
66200,"656,804461213","6,568044612","6,568044612","5,627000000","0,158609997","-0,228314149","12672,168596171"
66300,"571,372444971","5,713724450","5,713724450","5,627000000","-0,415254039","-0,068207629","12671,996698047"
66400,"506,889641961","5,068896420","5,068896420","5,627000000","-0,397499627","-0,122760203","12639,999082793"
66500,"494,410239290","4,944102393","4,944102393","5,627000000","0,087228668","-0,079304834","12630,150506751"
66600,"595,080889244","5,950808892","5,950808892","5,627000000","0,378804673","0,214011967","12545,905558765"
66700,"505,657561383","5,056575614","5,056575614","5,627000000","0,519099642","0,212932479","12871,169313768"
66800,"561,038162996","5,610381630","5,610381630","5,627000000","0,330472024","0,183584264","12882,146022143"
66900,"570,159585901","5,701595859","5,701595859","5,627000000","-0,246777719","-0,264141586","12857,777008623"
67000,"523,613949372","5,236139494","5,236139494","5,627000000","-0,530175439","-0,145146346","12813,311047754"
67100,"563,646413021","5,636464130","5,636464130","5,627000000","-0,363530029","0,003279227","12594,674198351"
67200,"506,244329917","5,062443299","5,062443299","5,627000000","0,255292621","0,350872083","12636,631178543"
67300,"582,909338766","5,829093388","5,829093388","5,627000000","0,305143243","0,051875060","12531,719820110"
67400,"563,381623001","5,633816230","5,633816230","5,627000000","0,299170617","0,170721732","12665,825197049"
67500,"622,831422179","6,228314222","6,228314222","5,627000000","0,032704426","-0,148414275","12644,853296575"
67600,"651,598180642","6,515981806","6,515981806","5,627000000","-0,360201434","-0,422734807","12562,404270449"
67700,"514,704886729","5,147048867","5,147048867","5,627000000","-0,299779422","-0,152936830","12717,036618396"
67800,"563,990859182","5,639908592","5,639908592","5,627000000","0,113280665","0,201144535","12625,106057727"
67900,"522,975867087","5,229758671","5,229758671","5,627000000","0,158003269","0,239279172","12783,430922275"
68000,"677,162545816","6,771625458","6,771625458","5,627000000","0,199389573","-0,012873273","12585,273585883"
68100,"519,838563526","5,198385635","5,198385635","5,627000000","0,087392305","-0,079633612","12903,678190117"
68200,"652,727496578","6,527274966","6,527274966","5,627000000","-0,049683823","-0,084192939","12640,473583306"
68300,"567,175983868","5,671759839","5,671759839","5,627000000","-0,598144561","-0,052937818","12627,720669779"
68400,"447,784112546","4,477841125","4,477841125","5,627000000","-0,019527859","-0,053125611","12734,872403777"
68500,"489,204873197","4,892048732","4,892048732","5,627000000","0,360746367","-0,151642463","12660,580205053"
68600,"519,755359955","5,197553600","5,197553600","5,627000000","0,770872994","-0,154283507","12716,105578494"
68700,"629,265953820","6,292659538","6,292659538","5,627000000","0,281877178","-0,000990335","12663,276390828"
68800,"519,504548603","5,195045486","5,195045486","5,627000000","0,087887129","-0,099993354","12949,201878480"
68900,"598,600078557","5,986000786","5,986000786","5,627000000","-0,317680477","0,102197916","12805,514458550"
69000,"688,475484148","6,884754841","6,884754841","5,627000000","-0,165943396","-0,106118714","12535,950558227"
69100,"480,829845323","4,808298453","4,808298453","5,627000000","0,058496857","0,005755279","12755,663450392"
69200,"550,820926985","5,508209270","5,508209270","5,627000000","0,289860916","0,235649184","12481,495655279"
69300,"449,352024614","4,493520246","4,493520246","5,627000000","0,354047401","0,006109516","12643,499399189"
69400,"553,211338717","5,532113387","5,532113387","5,627000000","-0,130538398","-0,224721925","12551,250075828"
69500,"572,907718688","5,729077187","5,729077187","5,627000000","-0,230041042","-0,181015226","12642,765101657"
69600,"523,505336258","5,235053363","5,235053363","5,627000000","-0,486461155","0,087848055","12792,564591701"
69700,"616,191616671","6,161916167","6,161916167","5,627000000","-0,143363384","0,023500174","12628,023655510"
69800,"606,000977532","6,060009775","6,060009775","5,627000000","-0,026457992","0,017688573","12636,221614689"
69900,"527,851415423","5,278514154","5,278514154","5,627000000","0,314640721","-0,160948761","12706,272089132"
70000,"559,533605029","5,595336050","5,595336050","5,627000000","0,301660401","0,147126851","12624,908731464"
70100,"557,647913958","5,576479140","5,576479140","5,627000000","-0,561899601","-0,093514913","12642,562053601"
70200,"588,201456965","5,882014570","5,882014570","5,627000000","-0,168269067","-0,070534806","12595,499922963"
70300,"548,124751859","5,481247519","5,481247519","5,627000000","0,039053552","0,277022459","12644,841119389"
70400,"522,369721193","5,223697212","5,223697212","5,627000000","0,373329640","0,345868570","12630,800228661"
70500,"468,889539750","4,688895397","4,688895397","5,627000000","0,596566116","0,138857618","12778,823573662"
70600,"550,391457609","5,503914576","5,503914576","5,627000000","0,029684434","-0,407343666","12757,455689034"
70700,"717,956022387","7,179560224","7,179560224","5,627000000","-0,335299499","-0,179239432","12603,368461569"
70800,"645,504118841","6,455041188","6,455041188","5,627000000","-0,247197953","0,093068625","12687,377297224"
70900,"623,898737069","6,238987371","6,238987371","5,627000000","0,125585385","0,261424878","12578,536009765"
71000,"472,267155038","4,722671550","4,722671550","5,627000000","0,213956844","0,516063208","12717,351934168"
71100,"483,541123156","4,835411232","4,835411232","5,627000000","0,228192371","-0,099473442","12677,646214810"
71200,"542,226301497","5,422263015","5,422263015","5,627000000","0,054692191","-0,322750885","12712,082744544"
71300,"678,544926321","6,785449263","6,785449263","5,627000000","-0,257402563","-0,745747040","12626,075594489"
71400,"733,076406991","7,330764070","7,330764070","5,627000000","-0,492618919","-0,224932445","12532,741135553"
71500,"539,705408421","5,397054084","5,397054084","5,627000000","-0,052152684","0,395343309","12774,053388760"
71600,"562,962823491","5,629628235","5,629628235","5,627000000","0,003059081","0,763842879","12567,404048434"
71700,"487,361831596","4,873618316","4,873618316","5,627000000","0,310054854","-0,313152357","12552,368911718"
71800,"443,893275415","4,438932754","4,438932754","5,627000000","-0,281394033","-0,469640411","12624,529488139"
71900,"620,820224525","6,208202245","6,208202245","5,627000000","-0,232176174","-0,237826162","12464,968285272"
72000,"520,634255749","5,206342557","5,206342557","5,627000000","-0,034410376","-0,150945791","12833,284864064"
72100,"715,387092946","7,153870929","7,153870929","5,627000000","-0,051220100","0,196372498","12555,270410557"
72200,"644,765670659","6,447656707","6,447656707","5,627000000","-0,052484574","0,401500849","12554,332666100"
72300,"527,005479798","5,270054798","5,270054798","5,627000000","0,064094421","-0,120176697","12553,618240579"
72400,"480,339392497","4,803393925","4,803393925","5,627000000","-0,015061694","-0,314593453","12493,889280342"
72500,"419,394751494","4,193947515","4,193947515","5,627000000","0,374786122","-0,186041427","12648,345464642"
72600,"531,340655579","5,313406556","5,313406556","5,627000000","0,126712652","0,096477456","12686,609290409"
72700,"603,502466132","6,035024661","6,035024661","5,627000000","-0,121508070","0,071726766","12896,073912854"
72800,"801,164712620","8,011647126","8,011647126","5,627000000","0,247846020","0,109715830","12596,032215256"
72900,"606,040830521","6,060408305","6,060408305","5,627000000","-0,043489654","-0,136423829","12643,703157768"
73000,"413,328794990","4,133287950","4,133287950","5,627000000","0,207129269","-0,278518872","12645,679230146"
73100,"382,601872336","3,826018723","3,826018723","5,627000000","0,300270871","-0,126417657","12597,508122559"
73200,"486,160186602","4,861601866","4,861601866","5,627000000","-0,034099967","0,192978765","12544,028058905"
73300,"619,201662067","6,192016621","6,192016621","5,627000000","-0,060073248","0,041397342","12636,884629931"
73400,"646,693384114","6,466933841","6,466933841","5,627000000","-0,178589907","0,094670755","12935,146019804"
73500,"706,776599598","7,067765996","7,067765996","5,627000000","-0,073944871","0,351756320","12892,243463055"
73600,"638,355702222","6,383557022","6,383557022","5,627000000","-0,363332451","0,040750771","12668,354945551"
73700,"527,219868789","5,272198688","5,272198688","5,627000000","0,011653628","-0,120936911","12544,259712218"
73800,"415,565120617","4,155651206","4,155651206","5,627000000","0,034058138","-0,257411718","12645,424324943"
73900,"573,258071362","5,732580714","5,732580714","5,627000000","-0,184139069","0,017454826","12425,210404506"
74000,"551,952856743","5,519528567","5,519528567","5,627000000","-0,334250857","0,157166179","12635,595228794"
74100,"642,042990058","6,420429901","6,420429901","5,627000000","0,045995628","0,171799314","12635,769118949"
74200,"639,866422528","6,398664225","6,398664225","5,627000000","-0,040464583","-0,168637030","12697,928142398"
74300,"551,575938045","5,515759380","5,515759380","5,627000000","0,303041149","-0,485117406","12793,705848444"
74400,"638,853134963","6,388531350","6,388531350","5,627000000","-0,187179817","-0,299478101","12405,481655457"
74500,"457,324887025","4,573248870","4,573248870","5,627000000","-0,154748063","0,093999556","12512,075286464"
74600,"439,474081198","4,394740812","4,394740812","5,627000000","-0,192770501","0,474616873","12533,312816581"
74700,"547,080750403","5,470807504","5,470807504","5,627000000","-0,436030572","0,490609336","12567,126014349"
74800,"700,817139844","7,008171398","7,008171398","5,627000000","-0,018504282","0,238618132","12647,203354839"
74900,"674,431107502","6,744311075","6,744311075","5,627000000","-0,094000465","-0,099382722","12826,690840061"
75000,"637,300985327","6,373009853","6,373009853","5,627000000","0,156560032","-0,397102912","12775,800687027"
75100,"555,691042197","5,556910422","5,556910422","5,627000000","0,104261932","0,205017937","12730,976873371"
75200,"600,165470444","6,001654704","6,001654704","5,627000000","0,062980438","-0,283816801","12430,497354992"
75300,"418,602623354","4,186026234","4,186026234","5,627000000","0,053132136","0,310794350","12652,037930712"
75400,"574,653645194","5,746536452","5,746536452","5,627000000","-0,018121618","-0,048890872","12441,766024320"
75500,"532,947149752","5,329471498","5,329471498","5,627000000","0,073793513","-0,048683017","12673,345808755"
75600,"640,905042395","6,409050424","6,409050424","5,627000000","-0,084641055","-0,162948097","12638,729939768"
75700,"512,204878629","5,122048786","5,122048786","5,627000000","0,324587796","-0,346120196","12928,396390822"
75800,"615,165670847","6,151656708","6,151656708","5,627000000","0,062776978","0,033754019","12666,644357083"
75900,"549,576714448","5,495767144","5,495767144","5,627000000","0,078129994","0,191189932","12614,883227819"
76000,"427,449694772","4,274496948","4,274496948","5,627000000","0,037954488","0,007725025","12740,560190178"
76100,"491,813715369","4,918137154","4,918137154","5,627000000","0,122519627","0,047286903","12634,408415814"
76200,"548,301542904","5,483015429","5,483015429","5,627000000","0,243103743","-0,129237851","12644,595779692"
76300,"700,187279158","7,001872792","7,001872792","5,627000000","-0,141565015","-0,152332352","12484,368465168"
76400,"559,588891586","5,595888916","5,595888916","5,627000000","-0,026789071","0,042538386","12658,463658558"
76500,"523,696041824","5,236960418","5,236960418","5,627000000","0,092592765","0,004130976","12573,751412545"
76600,"427,679736607","4,276797366","4,276797366","5,627000000","-0,152886605","-0,180325936","12680,010913765"
76700,"531,939201846","5,319392018","5,319392018","5,627000000","-0,061151776","-0,081963721","12548,151120753"
76800,"576,908837142","5,769088371","5,769088371","5,627000000","0,474590443","-0,275037685","12637,364806266"
76900,"624,591110475","6,245911105","6,245911105","5,627000000","-0,038645415","-0,330882890","12746,309618900"
77000,"676,028220434","6,760282204","6,760282204","5,627000000","0,066882311","0,102599419","12650,216170615"
77100,"639,201383704","6,392013837","6,392013837","5,627000000","0,012528678","0,070032427","12487,225351379"
77200,"444,952484918","4,449524849","4,449524849","5,627000000","-0,202106383","0,373080279","12599,537161579"
77300,"418,452688808","4,184526888","4,184526888","5,627000000","0,011399221","-0,179382633","12608,517280994"
77400,"477,126096564","4,771260966","4,771260966","5,627000000","-0,158949972","-0,030158757","12666,256772598"
77500,"579,028670578","5,790286706","5,790286706","5,627000000","-0,087195793","-0,092202642","12797,776906084"
77600,"835,951123447","8,359511234","8,359511234","5,627000000","0,350843260","-0,037959680","12606,159258153"
77700,"689,350945213","6,893509452","6,893509452","5,627000000","-0,051756820","-0,096492278","12821,136958787"
77800,"595,364811027","5,953648110","5,953648110","5,627000000","-0,690752721","0,162036617","12646,258198046"
77900,"468,105911868","4,681059119","4,681059119","5,627000000","-0,267514142","-0,227206675","12579,360575305"
78000,"391,749522002","3,917495220","3,917495220","5,627000000","0,211668994","0,004840802","12653,714196990"
78100,"482,651043779","4,826510438","4,826510438","5,627000000","0,400481338","-0,002188799","12644,030614969"
78200,"672,376840786","6,723768408","6,723768408","5,627000000","0,240958015","-0,375872627","12589,276792224"
78300,"624,988856272","6,249888563","6,249888563","5,627000000","-0,018810271","0,005726178","12869,163859545"
78400,"580,182658228","5,801826582","5,801826582","5,627000000","-0,252184554","0,390727280","12968,080707805"
78500,"557,056760763","5,570567608","5,570567608","5,627000000","-0,202976062","0,284915383","12835,312742794"
78600,"430,097546969","4,300975470","4,300975470","5,627000000","0,011327462","-0,203871840","12864,352085875"
78700,"552,771639977","5,527716400","5,527716400","5,627000000","0,373751947","0,301780568","12550,266140140"
78800,"553,814929910","5,538149299","5,538149299","5,627000000","0,081468083","-0,056062087","12537,022654724"
78900,"584,694093441","5,846940934","5,846940934","5,627000000","0,221072754","-0,358816324","12533,578965378"
79000,"597,474199410","5,974741994","5,974741994","5,627000000","0,006546403","-0,411080936","12585,596179143"
79100,"599,898750145","5,998987501","5,998987501","5,627000000","0,027981307","0,176271397","12665,949710004"
79200,"676,643785514","6,766437855","6,766437855","5,627000000","-0,077543177","0,290236058","12609,851161848"
79300,"584,479595998","5,844795960","5,844795960","5,627000000","-0,078234081","0,446233576","12767,149514810"
79400,"485,233155186","4,852331552","4,852331552","5,627000000","0,286050031","0,077280681","12871,365703484"
79500,"582,889538106","5,828895381","5,828895381","5,627000000","-0,022852356","-0,253792420","12688,736313832"
79600,"560,707358519","5,607073585","5,607073585","5,627000000","-0,302660433","-0,017902521","12733,476418601"
79700,"537,141733452","5,371417335","5,371417335","5,627000000","0,004943402","-0,246488147","12779,501101366"
79800,"527,470953000","5,274709530","5,274709530","5,627000000","-0,002067806","0,137434597","12868,533805872"
79900,"611,561342509","6,115613425","6,115613425","5,627000000","0,138314766","0,136739965","12786,266694066"
80000,"604,190241364","6,041902414","6,041902414","5,627000000","-0,102198111","0,096855203","12755,104618849"
80100,"482,306082859","4,823060829","4,823060829","5,627000000","-0,081888287","0,059525493","12909,693372411"
80200,"547,143374579","5,471433746","5,471433746","5,627000000","-0,061833226","0,082638475","12798,168018837"
80300,"652,854819497","6,528548195","6,528548195","5,627000000","-0,437094773","-0,401084908","12601,575506088"
80400,"530,613571620","5,306135716","5,306135716","5,627000000","-0,074755584","-0,225616191","12800,839548592"
80500,"579,130366596","5,791303666","5,791303666","5,627000000","0,139597210","0,136063145","12722,105992409"
80600,"629,315374759","6,293153748","6,293153748","5,627000000","0,116867546","0,332795797","12608,975717250"
80700,"569,436374535","5,694363745","5,694363745","5,627000000","-0,071042838","0,259798286","12649,195085236"
80800,"512,749785970","5,127497860","5,127497860","5,627000000","0,069218646","-0,147308343","12687,608691699"
80900,"526,284474940","5,262844749","5,262844749","5,627000000","0,016795895","-0,376483389","12637,702278165"
81000,"522,764705059","5,227647051","5,227647051","5,627000000","-0,065357279","-0,014982341","12661,101807702"
81100,"566,593036181","5,665930362","5,665930362","5,627000000","-0,206104112","0,095841654","12649,279155899"
81200,"612,553014888","6,125530149","6,125530149","5,627000000","-0,134334340","0,352690636","12676,762291294"
81300,"533,063630301","5,330636303","5,330636303","5,627000000","0,284095525","0,401512390","12906,012042410"
81400,"571,217081069","5,712170811","5,712170811","5,627000000","0,190377099","-0,393849310","12799,896524239"
81500,"626,773255660","6,267732557","6,267732557","5,627000000","0,153566995","-0,321008072","12606,995502253"
81600,"585,659623018","5,856596230","5,856596230","5,627000000","0,084699129","0,102959255","12523,210517082"
81700,"457,766160576","4,577661606","4,577661606","5,627000000","-0,026342243","0,006586153","12659,150013512"
81800,"451,697727547","4,516977275","4,516977275","5,627000000","-0,060958323","0,151482085","12727,095896299"
81900,"505,909472837","5,059094728","5,059094728","5,627000000","0,191791782","0,428965716","12823,411327828"
82000,"675,921126142","6,759211261","6,759211261","5,627000000","0,024329493","0,086092681","12711,285715554"
82100,"660,467761628","6,604677616","6,604677616","5,627000000","0,158254059","-0,413815084","12779,293324946"
82200,"572,908954568","5,729089546","5,729089546","5,627000000","-0,365662680","-0,085113791","12716,659073368"
82300,"530,706994448","5,307069944","5,307069944","5,627000000","-0,435149965","0,148550992","12541,569247093"
82400,"497,059954278","4,970599543","4,970599543","5,627000000","-0,197642821","0,093896955","12514,733413026"
82500,"526,123421303","5,261234213","5,261234213","5,627000000","0,064333943","0,243652613","12527,641564095"
82600,"567,762046065","5,677620461","5,677620461","5,627000000","0,120478574","0,121628004","12653,003948976"
82700,"565,559125361","5,655591254","5,655591254","5,627000000","0,229610004","-0,424186664","12940,738611460"
82800,"821,629159196","8,216291592","8,216291592","5,627000000","-0,157681491","-0,314079590","12588,811834826"
82900,"518,076131679","5,180761317","5,180761317","5,627000000","-0,146842684","-0,049734247","12960,704580730"
83000,"550,546356387","5,505463564","5,505463564","5,627000000","-0,100843171","0,286838502","12698,660838970"
83100,"543,821389685","5,438213897","5,438213897","5,627000000","0,138075998","0,264582459","12568,130241671"
83200,"458,985963600","4,589859636","4,589859636","5,627000000","0,251317684","0,444944020","12675,917758173"
83300,"490,747178849","4,907471788","4,907471788","5,627000000","0,052060114","-0,166409520","12728,896490562"
83400,"697,978204799","6,979782048","6,979782048","5,627000000","-0,051404954","-0,532911280","12561,100904140"
83500,"713,632543969","7,136325440","7,136325440","5,627000000","-0,287390137","-0,342887423","12636,367437268"
83600,"580,519039142","5,805190391","5,805190391","5,627000000","-0,005727300","0,084508571","12770,467175132"
83700,"491,902556950","4,919025569","4,919025569","5,627000000","-0,264362470","0,357614774","12704,657545507"
83800,"415,803676636","4,158036766","4,158036766","5,627000000","-0,117761167","0,249163514","12769,684094987"
83900,"501,135707379","5,011357074","5,011357074","5,627000000","0,233092231","0,046142247","12738,131878364"
84000,"564,409434500","5,644094345","5,644094345","5,627000000","0,303598811","-0,422626750","12835,891356121"
84100,"614,317497511","6,143174975","6,143174975","5,627000000","-0,070830746","-0,368206291","12965,900092755"
84200,"629,033828104","6,290338281","6,290338281","5,627000000","-0,222405866","0,265991057","12953,006557367"
84300,"586,362593159","5,863625932","5,863625932","5,627000000","-0,129743717","0,657517908","12836,607196498"
84400,"511,628527854","5,116285279","5,116285279","5,627000000","0,055866340","0,374209526","12695,002555920"
84500,"445,768859135","4,457688591","4,457688591","5,627000000","0,435115132","-0,018697711","12641,942412907"
84600,"489,354911994","4,893549120","4,893549120","5,627000000","0,095225838","-0,149928160","12593,593711161"
84700,"575,481775502","5,754817755","5,754817755","5,627000000","-0,016447328","-0,538185600","12621,941657092"
84800,"711,224025227","7,112240252","7,112240252","5,627000000","-0,272388192","-0,285972419","12595,758808954"
84900,"673,867402103","6,738674021","6,738674021","5,627000000","-0,035629526","0,078933655","12768,007540955"
85000,"644,432058299","6,444320583","6,444320583","5,627000000","0,114509599","0,267965063","12559,790195763"
85100,"476,411751686","4,764117517","4,764117517","5,627000000","0,306927140","0,132934676","12568,185714917"
85200,"420,156999881","4,201569999","4,201569999","5,627000000","0,184911811","-0,056921161","12530,257534634"
85300,"441,966721157","4,419667212","4,419667212","5,627000000","0,169204620","-0,121952820","12556,328344949"
85400,"516,367900794","5,163679008","5,163679008","5,627000000","-0,085964605","-0,032931774","12706,156732193"
85500,"774,225026157","7,742250262","7,742250262","5,627000000","-0,290921341","-0,179289998","12601,920060387"
85600,"671,091744964","6,710917450","6,710917450","5,627000000","-0,058652292","0,013869761","12764,068471765"
85700,"553,921523443","5,539215234","5,539215234","5,627000000","0,292895419","0,300183772","12637,833423057"
85800,"420,190338598","4,201903386","4,201903386","5,627000000","0,305451353","0,293033353","12639,707184576"
85900,"518,364230455","5,183642305","5,183642305","5,627000000","-0,016516673","-0,027257067","12419,592445514"
86000,"408,862996363","4,088629964","4,088629964","5,627000000","0,015695896","-0,363780233","12776,262712398"
86100,"662,360238998","6,623602390","6,623602390","5,627000000","-0,397766397","-0,198405555","12675,870913395"
86200,"768,221133744","7,682211337","7,682211337","5,627000000","-0,336701731","-0,021211194","12821,558706191"
86300,"673,620745812","6,736207458","6,736207458","5,627000000","-0,274342666","0,096706777","12822,650691304"
86400,"579,179957347","5,791799573","5,791799573","5,627000000","0,337412526","0,407476923","12624,422014447"
86500,"469,132975810","4,691329758","4,691329758","5,627000000","0,493301362","0,261703069","12538,032103627"
86600,"393,842445903","3,938424459","3,938424459","5,627000000","0,211875138","0,033083641","12561,108664050"
86700,"455,658231871","4,556582319","4,556582319","5,627000000","-0,016927356","-0,203306166","12554,961084421"
86800,"675,604969016","6,756049690","6,756049690","5,627000000","-0,150339408","-0,269981806","12485,071961419"
86900,"636,342311248","6,363423112","6,363423112","5,627000000","-0,041694687","0,223968339","12880,247901634"
87000,"758,718642920","7,587186429","7,587186429","5,627000000","0,186379274","0,419806432","12640,004000987"
87100,"580,435321957","5,804353220","5,804353220","5,627000000","-0,151658907","-0,253143630","12667,515740661"
87200,"465,598313576","4,655983136","4,655983136","5,627000000","-0,035324900","-0,238672800","12555,913728722"
87300,"416,699910865","4,166999109","4,166999109","5,627000000","-0,144116475","-0,151027470","12522,605229735"
87400,"479,197437002","4,791974370","4,791974370","5,627000000","0,061932917","-0,034330111","12501,225921813"
87500,"616,219766724","6,162197667","6,162197667","5,627000000","-0,229587117","0,037929993","12479,019527250"
87600,"678,233500584","6,782335006","6,782335006","5,627000000","0,083785871","0,198774904","12639,996777167"
87700,"692,375675786","6,923756758","6,923756758","5,627000000","-0,006606313","0,063505003","12633,943679158"
87800,"566,904359929","5,669043599","5,669043599","5,627000000","0,060078079","-0,085257006","12637,796309715"
87900,"484,823770399","4,848237704","4,848237704","5,627000000","0,202402330","-0,284654761","12551,885786545"
88000,"504,864157725","5,048641577","5,048641577","5,627000000","-0,099694493","-0,191462819","12460,455308491"
88100,"441,637804750","4,416378047","4,416378047","5,627000000","-0,411892044","-0,016320241","12736,363698355"
88200,"691,138695977","6,911386960","6,911386960","5,627000000","-0,825654397","0,449916010","12571,084002374"
88300,"621,303505043","6,213035050","6,213035050","5,627000000","-0,148117250","-0,169584251","12859,315649703"
88400,"704,231997045","7,042319970","7,042319970","5,627000000","0,597017556","-0,090423729","12538,593641899"
88500,"530,639102986","5,306391030","5,306391030","5,627000000","0,465097741","-0,231163526","12642,233556752"
88600,"553,206199866","5,532061999","5,532061999","5,627000000","0,537156699","-0,112375657","12485,032608442"
88700,"508,486147120","5,084861471","5,084861471","5,627000000","-0,297744553","0,460783420","12569,417937814"
88800,"495,172813566","4,951728136","4,951728136","5,627000000","-0,261140372","-0,238654165","12704,541167642"
88900,"637,119740628","6,371197406","6,371197406","5,627000000","-0,080523569","-0,050486403","12659,453727240"
89000,"610,960294072","6,109602941","6,109602941","5,627000000","0,087678354","-0,574185129","12853,740930244"
89100,"777,422547967","7,774225480","7,774225480","5,627000000","0,218921051","0,183370329","12497,425386716"
89200,"487,899287463","4,878992875","4,878992875","5,627000000","0,098619722","0,224295989","12780,979131649"
89300,"503,133873016","5,031338730","5,031338730","5,627000000","-0,332871041","0,062525991","12605,616643204"
89400,"560,620349597","5,606203496","5,606203496","5,627000000","-0,078742250","0,036633575","12476,875861292"
89500,"530,993164445","5,309931644","5,309931644","5,627000000","0,108228484","-0,123850779","12577,715460271"
89600,"518,275722869","5,182757229","5,182757229","5,627000000","0,112701450","0,158458745","12708,901417967"
89700,"617,271707170","6,172717072","6,172717072","5,627000000","0,146072147","-0,147785248","12744,686813978"
89800,"664,368841939","6,643688419","6,643688419","5,627000000","0,092828141","-0,009387072","12724,139271024"
89900,"595,154533114","5,951545331","5,951545331","5,627000000","0,013741209","0,027124938","12683,403371696"
90000,"531,145673156","5,311456732","5,311456732","5,627000000","-0,265645465","0,106475029","12622,127678104"
90100,"466,650327631","4,666503276","4,666503276","5,627000000","-0,142306416","-0,143260156","12662,034319460"
90200,"563,448531768","5,634485318","5,634485318","5,627000000","0,078545341","-0,346654733","12535,277259290"
90300,"642,733649767","6,427336498","6,427336498","5,627000000","0,061375564","-0,046713072","12491,016875397"
90400,"598,266424169","5,982664242","5,982664242","5,627000000","0,212589265","0,279799047","12688,570040402"
90500,"500,346549146","5,003465491","5,003465491","5,627000000","-0,243681570","0,107852298","12944,733280970"
90600,"645,169213837","6,451692138","6,451692138","5,627000000","-0,046457363","0,024753924","12703,452397289"
90700,"515,946748322","5,159467483","5,159467483","5,627000000","0,055932318","-0,337651944","12924,748831790"
90800,"518,696041420","5,186960414","5,186960414","5,627000000","0,206131217","-0,152849502","12857,541635163"
90900,"537,615521454","5,376155215","5,376155215","5,627000000","0,042204461","0,256986630","12781,553371472"
91000,"594,681817804","5,946818178","5,946818178","5,627000000","-0,193859471","0,128623086","12678,237306704"
91100,"514,940275401","5,149402754","5,149402754","5,627000000","-0,247149806","0,091140674","12821,051832138"
91200,"637,518380653","6,375183807","6,375183807","5,627000000","-0,026080190","-0,077880188","12617,501815996"
91300,"563,592132235","5,635921322","5,635921322","5,627000000","-0,126087984","-0,292002427","12775,120442818"
91400,"669,326346610","6,693263466","6,693263466","5,627000000","-0,165181403","-0,403541426","12568,890040954"
91500,"528,095308194","5,280953082","5,280953082","5,627000000","-0,123499796","0,097155686","12746,148071808"
91600,"547,109583195","5,471095832","5,471095832","5,627000000","-0,168457136","0,190120309","12649,761150550"
