Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(1.0, 1.04)	1.0	1.04	561	1.0	0.51	2188.380467513558	7195	0.1439
(1.04, 1.08)	1.04	1.08	590	1.0	0.53	2214.6560477409967	7785	0.1557
(1.08, 1.12)	1.08	1.12	665	1.0	0.55	2405.4099353661436	8450	0.169
(1.12, 1.16)	1.12	1.16	686	1.0	0.5700000000000001	2394.304626338608	9136	0.18272
(1.16, 1.2)	1.16	1.2	735	1.0	0.59	2478.36616890981	9871	0.19742
(1.2, 1.24)	1.2	1.24	773	1.0	0.61	2521.040389549896	10644	0.21288
(1.24, 1.28)	1.24	1.28	870	1.0	0.63	2747.3174700386694	11514	0.23028
(1.28, 1.32)	1.28	1.32	848	1.0	0.65	2595.4498411909067	12362	0.24724
(1.32, 1.36)	1.32	1.36	945	1.0	0.67	2805.9966645865825	13307	0.26614
(1.36, 1.4000000000000001)	1.36	1.4000000000000001	875	1.0	0.6900000000000001	2522.8365073443542	14182	0.28364
(1.4000000000000001, 1.44)	1.4000000000000001	1.44	1042	1.0	0.71	2919.708639115417	15224	0.30448
(1.44, 1.48)	1.44	1.48	1090	1.0	0.73	2970.528903598731	16314	0.32628
(1.48, 1.52)	1.48	1.52	1239	1.0	0.75	3286.549574847636	17553	0.35106
(1.52, 1.56)	1.52	1.56	1234	1.0	0.77	3188.266230120106	18787	0.37574
(1.56, 1.6)	1.56	1.6	1415	1.0	0.79	3563.35829865556	20202	0.40404
(1.6, 1.6400000000000001)	1.6	1.6400000000000001	1507	1.0	0.81	3701.334864806889	21709	0.43418
(1.6400000000000001, 1.68)	1.6400000000000001	1.68	1586	1.0	0.8300000000000001	3801.502104574513	23295	0.4659
(1.68, 1.72)	1.68	1.72	1683	1.0	0.85	3939.084841524406	24978	0.49956
(1.72, 1.76)	1.72	1.76	1603	1.0	0.87	3665.5944508090206	26581	0.53162
(1.76, 1.8)	1.76	1.8	1647	1.0	0.89	3681.5757201172905	28228	0.56456
(1.8, 1.84)	1.8	1.84	1964	1.0	0.91	4293.685552643991	30192	0.60384
(1.84, 1.8800000000000001)	1.84	1.8800000000000001	2468	1.0	0.93	5279.494617618231	32660	0.6532
(1.8800000000000001, 1.92)	1.8800000000000001	1.92	3561	1.0	0.95	7457.2467414505545	36221	0.72442
(1.92, 1.96)	1.92	1.96	5303	1.0	0.97	10876.271433200029	41524	0.83048
(1.96, 2.0)	1.96	2.0	8476	1.0	0.99	17032.79416220836	50000	1.0
(2.5, 2.53)	2.5	2.53	2969	-1.0	1.2574999999999998	-6262.836660567793	2969	0.05938
(2.53, 2.56)	2.53	2.56	2542	-1.0	1.2725	-5298.911137388276	5511	0.11022
(2.56, 2.59)	2.56	2.59	2160	-1.0	1.2875	-4450.1576320840995	7671	0.15342
(2.59, 2.62)	2.59	2.62	1864	-1.0	1.3025	-3796.0948678603936	9535	0.1907
(2.62, 2.65)	2.62	2.65	1487	-1.0	1.3175	-2993.8444070543896	11022	0.22044
(2.65, 2.68)	2.65	2.68	1403	-1.0	1.3325	-2792.9253928446205	12425	0.2485
(2.68, 2.71)	2.68	2.71	1271	-1.0	1.3475000000000001	-2501.9905092121267	13696	0.27392
(2.71, 2.74)	2.71	2.74	1113	-1.0	1.3625	-2166.843445397903	14809	0.29618
(2.74, 2.77)	2.74	2.77	1077	-1.0	1.3775	-2073.9246667873194	15886	0.31772
(2.77, 2.8)	2.77	2.8	1077	-1.0	1.3925	-2051.584365170229	16963	0.33926
(2.8, 2.83)	2.8	2.83	963	-1.0	1.4075	-1814.8751947601395	17926	0.35852
(2.83, 2.86)	2.83	2.86	953	-1.0	1.4224999999999999	-1777.0903429007353	18879	0.37758
(2.86, 2.89)	2.86	2.89	958	-1.0	1.4375	-1767.7731650090975	19837	0.39674
(2.89, 2.92)	2.89	2.92	862	-1.0	1.4525000000000001	-1574.2003550799168	20699	0.41398
(2.92, 2.95)	2.92	2.95	877	-1.0	1.4675	-1585.2229993366368	21576	0.43152
(2.95, 2.98)	2.95	2.98	858	-1.0	1.4825	-1535.1876466874282	22434	0.44868
(2.98, 3.01)	2.98	3.01	786	-1.0	1.4975	-1392.2736257120835	23220	0.4644
(3.01, 3.04)	3.01	3.04	792	-1.0	1.5125	-1388.9885942565295	24012	0.48024
(3.04, 3.07)	3.04	3.07	762	-1.0	1.5274999999999999	-1323.252227343424	24774	0.49548
(3.07, 3.1)	3.07	3.1	743	-1.0	1.5425	-1277.7106722558285	25517	0.51034
(3.1, 3.13)	3.1	3.13	806	-1.0	1.5575	-1372.7007397760206	26323	0.52646
(3.13, 3.16)	3.13	3.16	739	-1.0	1.5725	-1246.5872066233078	27062	0.54124
(3.16, 3.19)	3.16	3.19	732	-1.0	1.5875	-1223.1120036038678	27794	0.55588
(3.19, 3.2199999999999998)	3.19	3.2199999999999998	738	-1.0	1.6025	-1221.5948830142504	28532	0.57064
(3.2199999999999998, 3.25)	3.2199999999999998	3.25	773	-1.0	1.6175	-1267.663791963252	29305	0.5861
(3.25, 3.2800000000000002)	3.25	3.2800000000000002	696	-1.0	1.6325	-1130.9018927203488	30001	0.60002
(3.2800000000000002, 3.31)	3.2800000000000002	3.31	669	-1.0	1.6475	-1077.133605750919	30670	0.6134
(3.31, 3.34)	3.31	3.34	753	-1.0	1.6625	-1201.440322287699	31423	0.62846
(3.34, 3.37)	3.34	3.37	727	-1.0	1.6775	-1149.584139372151	32150	0.643
(3.37, 3.4)	3.37	3.4	735	-1.0	1.6925	-1151.9338569428319	32885	0.6577
(3.4, 3.4299999999999997)	3.4	3.4299999999999997	775	-1.0	1.7075	-1203.9539374936044	33660	0.6732
(3.4299999999999997, 3.46)	3.4299999999999997	3.46	716	-1.0	1.7225	-1102.6118940860697	34376	0.68752
(3.46, 3.49)	3.46	3.49	713	-1.0	1.7375	-1088.512944120105	35089	0.70178
(3.49, 3.52)	3.49	3.52	736	-1.0	1.7525	-1114.0089216893568	35825	0.7165
(3.52, 3.55)	3.52	3.55	754	-1.0	1.7675	-1131.5683836990981	36579	0.73158
(3.55, 3.58)	3.55	3.58	729	-1.0	1.7825	-1084.8429501074459	37308	0.74616
(3.58, 3.61)	3.58	3.61	697	-1.0	1.7974999999999999	-1028.5674115442841	38005	0.7601
(3.61, 3.6399999999999997)	3.61	3.6399999999999997	766	-1.0	1.8125	-1121.036196858788	38771	0.77542
(3.6399999999999997, 3.67)	3.6399999999999997	3.67	792	-1.0	1.8275	-1149.5733235638834	39563	0.79126
(3.67, 3.7)	3.67	3.7	782	-1.0	1.8425	-1125.8178697228516	40345	0.8069
(3.7, 3.73)	3.7	3.73	807	-1.0	1.8575	-1152.4274479601613	41152	0.82304
(3.73, 3.76)	3.73	3.76	864	-1.0	1.8725	-1223.9418854597104	42016	0.84032
(3.76, 3.79)	3.76	3.79	829	-1.0	1.8875	-1165.028236849275	42845	0.8569
(3.79, 3.82)	3.79	3.82	900	-1.0	1.9024999999999999	-1254.835293760021	43745	0.8749
(3.82, 3.8499999999999996)	3.82	3.8499999999999996	903	-1.0	1.9175	-1249.1691752453933	44648	0.89296
(3.8499999999999996, 3.88)	3.8499999999999996	3.88	982	-1.0	1.9324999999999999	-1347.9099104462296	45630	0.9126
(3.88, 3.91)	3.88	3.91	1035	-1.0	1.9475	-1409.7164407369273	46665	0.9333
(3.91, 3.94)	3.91	3.94	1084	-1.0	1.9625	-1465.1716204808138	47749	0.95498
(3.94, 3.9699999999999998)	3.94	3.9699999999999998	1082	-1.0	1.9775	-1451.3750394052463	48831	0.97662
(3.9699999999999998, 4.0)	3.9699999999999998	4.0	1169	-1.0	1.9925	-1556.2704180211115	50000	1.0
