Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(11.6000062, 12.000005999999999)	11.6000062	12.000005999999999	917	-1.0	2.950001525	-30.920567868995807	339114	0.8994732291108553
(12.000005999999999, 12.4000058)	12.000005999999999	12.4000058	779	-1.0	3.050001475	-25.40608661907847	339893	0.9015394653779435
(12.4000058, 12.8000056)	12.4000058	12.8000056	621	-1.0	3.150001425	-19.610163564787463	340514	0.903186619064544
(12.8000056, 13.2000054)	12.8000056	13.2000054	527	-1.0	3.250001375	-16.129742588719918	341041	0.9045844451399683
(13.2000054, 13.6000052)	13.2000054	13.6000052	568	-1.0	3.350001325	-16.865674836006065	341609	0.9060910204926077
(13.6000052, 14.000005)	13.6000052	14.000005	819	-1.0	3.450001275	-23.613752788802223	342428	0.9082633536155156
(14.000005, 14.4000048)	14.000005	14.4000048	641	-1.0	3.550001225	-17.960974353447202	343069	0.909963555730026
(14.4000048, 14.8000046)	14.4000048	14.8000046	603	-1.0	3.650001175	-16.433295851893142	343672	0.9115629658315075
(14.8000046, 15.200004400000001)	14.8000046	15.200004400000001	563	-1.0	3.750001125	-14.93404181360007	344235	0.9130562790771696
(15.200004400000001, 15.6000042)	15.200004400000001	15.6000042	558	-1.0	3.850001075	-14.416960690317607	344793	0.914536330215854
(15.6000042, 16.000004)	15.6000042	16.000004	615	-1.0	3.950001025	-15.48739138328538	345408	0.9161675693740816
(16.000004, 16.4000038)	16.000004	16.4000038	566	-1.0	4.050000975	-13.901500176627133	345974	0.91766883988393
(16.4000038, 16.8000036)	16.4000038	16.8000036	546	-1.0	4.1500009250000005	-13.087142019356293	346520	0.9191170619658686
(16.8000036, 17.2000034)	16.8000036	17.2000034	543	-1.0	4.250000875	-12.708994046602365	347063	0.9205573267836208
(17.2000034, 17.6000032)	17.2000034	17.6000032	545	-1.0	4.350000825	-12.46256765865483	347608	0.9220028964441639
(17.6000032, 18.000003)	17.6000032	18.000003	529	-1.0	4.4500007749999995	-11.824858473215105	348137	0.9234060273623791
(18.000003, 18.4000028)	18.000003	18.4000028	584	-1.0	4.550000725	-12.767378905051407	348721	0.9249550414573464
(18.4000028, 18.8000026)	18.4000028	18.8000026	617	-1.0	4.650000674999999	-13.198741227470876	349338	0.926591585458365
(18.8000026, 19.200002400000002)	18.8000026	19.200002400000002	648	-1.0	4.750000625	-13.570058042067977	349986	0.9283103545226438
(19.200002400000002, 19.6000022)	19.200002400000002	19.6000022	686	-1.0	4.850000575	-14.069630490612631	350672	0.9301299155999512
(19.6000022, 20.000002000000002)	19.6000022	20.000002000000002	657	-1.0	4.950000525	-13.202631162069338	351329	0.9318725564567895
(20.000002000000002, 20.400001800000002)	20.000002000000002	20.400001800000002	587	-1.0	5.050000475000001	-11.562374940536717	351916	0.9334295278159431
(20.400001800000002, 20.8000016)	20.400001800000002	20.8000016	591	-1.0	5.150000425	-11.4151226499194	352507	0.9349971088606789
(20.8000016, 21.2000014)	20.8000016	21.2000014	593	-1.0	5.250000375000001	-11.235585916857957	353100	0.9365699947482057
(21.2000014, 21.6000012)	21.2000014	21.6000012	609	-1.0	5.350000325	-11.323061088513645	353709	0.9381853193780603
(21.6000012, 22.000001)	21.6000012	22.000001	616	-1.0	5.450000275000001	-11.24306066713395	354325	0.9398192109576833
(22.000001, 22.4000008)	22.000001	22.4000008	802	-1.0	5.550000225	-14.374135473668385	355127	0.9419464529168678
(22.4000008, 22.8000006)	22.4000008	22.8000006	872	-1.0	5.650000175000001	-15.352121180213386	355999	0.9442593643737368
(22.8000006, 23.2000004)	22.8000006	23.2000004	1005	-1.0	5.750000125	-17.38595590277852	357004	0.9469250478762062
(23.2000004, 23.6000002)	23.2000004	23.6000002	1857	-1.0	5.8500000750000005	-31.57594800298879	358861	0.9518505944076348
(23.6000002, 24.0)	23.6000002	24.0	18153	-1.0	5.950000025	-303.4812094935387	377014	1.0
